season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:22,Wellesley Square,7.0,0,12,37,13199
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:27,Natick Center,8.0,0,1,36,13200
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:26,Lansdowne,3.0,2,5,11,13201
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:31,Boston Landing,4.0,8,5,14,13202
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:35,Newtonville,5.0,2,0,16,13203
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:38,West Newton,6.0,0,0,16,13204
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:41,Auburndale,7.0,3,0,19,13205
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:46,Wellesley Farms,8.0,0,0,19,13206
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:48,Wellesley Hills,9.0,0,2,17,13207
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:51,Wellesley Square,10.0,1,8,10,13208
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 6:55,Natick Center,11.0,5,2,13,13209
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 7:00,West Natick,12.0,0,1,12,13210
Fall 2024,CR-Worcester,Framingham/Worcester Line,583,0,day_type_01,weekday,1/1/2024 7:07,Framingham,13.0,0,12,0,13211
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:25,Framingham,1.0,46,0,46,13212
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:30,West Natick,2.0,37,0,83,13213
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:35,Natick Center,3.0,113,4,192,13214
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:40,Wellesley Square,4.0,102,2,292,13215
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:44,Wellesley Hills,5.0,78,3,367,13216
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:47,Wellesley Farms,6.0,96,1,462,13217
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:52,Auburndale,7.0,44,4,502,13218
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:55,West Newton,8.0,78,1,579,13219
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 7:59,Newtonville,9.0,122,6,695,13220
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 8:04,Boston Landing,10.0,114,11,798,13221
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 8:09,Lansdowne,11.0,72,84,786,13222
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:50,Grafton,17.0,0,8,12,13223
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 8:17,Back Bay,12.0,11,129,668,13224
Fall 2024,CR-Worcester,Framingham/Worcester Line,584,1,day_type_01,weekday,1/1/2024 8:23,South Station,13.0,0,668,0,13225
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:10,South Station,1.0,73,0,73,13226
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:16,Hersey,4.0,28,0,71,13227
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:24,Highland,6.0,99,0,618,13228
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 22:45,West Natick,12.0,1,6,43,13229
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:17,Newtonville,5.0,4,152,494,13230
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:16,Back Bay,2.0,35,30,78,13231
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:21,Lansdowne,3.0,8,14,72,13232
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:26,Boston Landing,4.0,13,10,75,13233
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:36,Wellesley Farms,5.0,1,3,73,13234
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:38,Wellesley Hills,6.0,0,10,63,13235
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:41,Wellesley Square,7.0,0,21,42,13236
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:45,Natick Center,8.0,2,21,23,13237
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:50,West Natick,9.0,2,6,19,13238
Fall 2024,CR-Worcester,Framingham/Worcester Line,585,0,day_type_01,weekday,1/1/2024 7:57,Framingham,10.0,0,19,0,13239
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:15,Framingham,1.0,34,0,34,13240
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:20,West Natick,2.0,49,0,83,13241
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:25,Natick Center,3.0,56,1,138,13242
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:29,Wellesley Square,4.0,65,2,201,13243
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:33,Wellesley Hills,5.0,43,3,241,13244
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:36,Wellesley Farms,6.0,44,2,283,13245
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:41,Auburndale,7.0,31,0,314,13246
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:44,West Newton,8.0,43,4,353,13247
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:48,Newtonville,9.0,78,4,427,13248
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:53,Boston Landing,10.0,118,11,534,13249
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 8:58,Lansdowne,11.0,0,0,534,13250
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 9:05,Back Bay,12.0,1,149,386,13251
Fall 2024,CR-Worcester,Framingham/Worcester Line,586,1,day_type_01,weekday,1/1/2024 9:11,South Station,13.0,0,386,0,13252
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:25,South Station,1.0,128,0,128,13253
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:31,Back Bay,2.0,99,7,220,13254
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:36,Lansdowne,3.0,45,1,264,13255
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:41,Boston Landing,4.0,52,73,243,13256
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:03,West Newton,13.0,1,0,20,13257
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 20:10,Worcester,18.0,0,12,0,13258
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 22:50,Framingham,13.0,2,9,36,13259
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:06,Newtonville,14.0,0,0,20,13260
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:21,West Newton,6.0,1,94,401,13261
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:46,Newtonville,5.0,7,28,222,13262
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:22,West Roxbury,5.0,53,0,124,13263
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:27,Bellevue,7.0,86,0,704,13264
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 19:55,Worcester,1.0,30,0,30,13265
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 22:56,Ashland,14.0,0,4,32,13266
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:24,Auburndale,7.0,2,67,336,13267
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:30,Roslindale Village,8.0,146,0,850,13268
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:11,Boston Landing,15.0,1,4,17,13269
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:24,Highland,6.0,43,1,166,13270
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:29,Wellesley Farms,8.0,1,79,258,13271
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:16,Lansdowne,16.0,2,0,19,13272
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:34,Forest Hills,9.0,49,3,896,13273
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 23:01,Southborough,15.0,0,3,29,13274
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:08,Grafton,2.0,0,3,27,13275
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:50,West Newton,6.0,0,20,202,13276
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 23:10,Westborough,16.0,1,5,25,13277
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:12,Westborough,3.0,4,2,29,13278
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:32,Wellesley Hills,9.0,3,63,198,13279
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:27,Bellevue,7.0,51,0,217,13280
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:25,Back Bay,17.0,0,13,6,13281
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:30,Roslindale Village,8.0,56,1,272,13282
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 23:15,Grafton,17.0,0,5,20,13283
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:53,Auburndale,7.0,2,9,195,13284
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:36,Wellesley Square,10.0,2,84,116,13285
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:34,Forest Hills,9.0,41,3,310,13286
Fall 2024,CR-Worcester,Framingham/Worcester Line,539,0,day_type_01,weekday,1/1/2024 23:34,Worcester,18.0,0,20,0,13287
Fall 2024,CR-Worcester,Framingham/Worcester Line,536,1,day_type_01,weekday,1/1/2024 22:30,South Station,18.0,0,6,0,13288
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:40,Ruggles,10.0,3,90,809,13289
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:21,Southborough,4.0,1,0,30,13290
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 15:57,Wellesley Farms,8.0,2,20,177,13291
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:44,Back Bay,11.0,12,269,552,13292
Fall 2024,CR-Worcester,Framingham/Worcester Line,537,0,day_type_01,weekday,1/1/2024 21:00,South Station,1.0,65,0,65,13293
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:40,Ruggles,10.0,1,126,185,13294
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:41,Natick Center,11.0,2,63,55,13295
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 23:45,South Station,1.0,28,0,28,13296
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:25,Ashland,5.0,0,0,30,13297
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 16:00,Wellesley Hills,9.0,4,11,170,13298
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 16:03,Wellesley Square,10.0,5,30,145,13299
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 16:07,Natick Center,11.0,4,40,109,13300
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 16:12,West Natick,12.0,0,37,72,13301
Fall 2024,CR-Worcester,Framingham/Worcester Line,591,0,day_type_01,weekday,1/1/2024 16:19,Framingham,13.0,0,72,0,13302
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 16:40,Framingham,1.0,8,0,8,13303
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 16:45,West Natick,2.0,13,1,20,13304
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 16:50,Natick Center,3.0,26,2,44,13305
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 16:54,Wellesley Square,4.0,24,1,67,13306
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 16:57,Wellesley Hills,5.0,12,1,78,13307
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 17:00,Wellesley Farms,6.0,3,1,80,13308
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 17:11,Boston Landing,7.0,39,17,102,13309
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 17:16,Lansdowne,8.0,21,13,110,13310
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 17:23,Back Bay,9.0,20,71,59,13311
Fall 2024,CR-Worcester,Framingham/Worcester Line,592,1,day_type_01,weekday,1/1/2024 17:29,South Station,10.0,0,59,0,13312
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:10,South Station,1.0,379,0,379,13313
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:16,Back Bay,2.0,112,1,490,13314
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:21,Lansdowne,3.0,63,9,544,13315
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:26,Boston Landing,4.0,15,37,522,13316
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:31,Newtonville,5.0,6,97,431,13317
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:35,West Newton,6.0,3,48,386,13318
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:38,Auburndale,7.0,4,38,352,13319
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:42,Wellesley Farms,8.0,0,51,301,13320
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:45,Wellesley Hills,9.0,3,46,258,13321
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:48,Wellesley Square,10.0,5,139,124,13322
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:52,Natick Center,11.0,5,78,51,13323
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 16:57,West Natick,12.0,0,18,33,13324
Fall 2024,CR-Worcester,Framingham/Worcester Line,593,0,day_type_01,weekday,1/1/2024 17:04,Framingham,13.0,0,33,0,13325
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:20,Framingham,1.0,7,0,7,13326
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:25,West Natick,2.0,15,2,20,13327
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:30,Natick Center,3.0,22,1,41,13328
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:34,Wellesley Square,4.0,29,2,68,13329
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:37,Wellesley Hills,5.0,3,5,66,13330
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:40,Wellesley Farms,6.0,3,0,69,13331
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:45,Auburndale,7.0,10,1,78,13332
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:48,West Newton,8.0,12,1,89,13333
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:51,Newtonville,9.0,6,3,92,13334
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 17:56,Boston Landing,10.0,40,15,117,13335
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 18:01,Lansdowne,11.0,10,43,84,13336
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 18:07,Back Bay,12.0,27,15,96,13337
Fall 2024,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,1/1/2024 18:13,South Station,13.0,0,96,0,13338
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 16:55,South Station,1.0,511,0,511,13339
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:01,Back Bay,2.0,143,1,653,13340
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:06,Lansdowne,3.0,43,32,664,13341
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:11,Boston Landing,4.0,16,38,642,13342
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:44,Back Bay,11.0,2,59,128,13343
Fall 2024,CR-Worcester,Framingham/Worcester Line,537,0,day_type_01,weekday,1/1/2024 21:06,Back Bay,2.0,23,1,87,13344
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:35,Framingham,6.0,8,3,35,13345
Fall 2024,CR-Needham,Needham Line,602,1,day_type_01,weekday,1/1/2024 6:50,South Station,12.0,0,128,0,13346
Fall 2024,CR-Needham,Needham Line,606,1,day_type_01,weekday,1/1/2024 8:50,South Station,12.0,0,552,0,13347
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:46,West Natick,12.0,0,31,24,13348
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 23:51,Back Bay,2.0,9,1,36,13349
Fall 2024,CR-Needham,Needham Line,607,0,day_type_01,weekday,1/1/2024 8:50,South Station,1.0,9,0,9,13350
Fall 2024,CR-Worcester,Framingham/Worcester Line,595,0,day_type_01,weekday,1/1/2024 17:54,Framingham,13.0,0,24,0,13351
Fall 2024,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2024 6:50,South Station,1.0,39,0,39,13352
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:40,West Natick,7.0,2,0,37,13353
Fall 2024,CR-Needham,Needham Line,607,0,day_type_01,weekday,1/1/2024 8:55,Back Bay,2.0,7,1,15,13354
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 23:56,Lansdowne,3.0,16,0,52,13355
Fall 2024,CR-Worcester,Framingham/Worcester Line,537,0,day_type_01,weekday,1/1/2024 21:11,Lansdowne,3.0,25,3,109,13356
Fall 2024,CR-Worcester,Framingham/Worcester Line,597,0,day_type_01,weekday,1/1/2024 17:45,South Station,1.0,372,0,372,13357
Fall 2024,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2024 6:55,Back Bay,2.0,11,17,33,13358
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:45,Natick Center,8.0,0,1,36,13359
Fall 2024,CR-Needham,Needham Line,607,0,day_type_01,weekday,1/1/2024 8:58,Ruggles,3.0,3,3,15,13360
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:01,Boston Landing,4.0,4,6,50,13361
Fall 2024,CR-Worcester,Framingham/Worcester Line,537,0,day_type_01,weekday,1/1/2024 21:16,Boston Landing,4.0,3,9,103,13362
Fall 2024,CR-Worcester,Framingham/Worcester Line,597,0,day_type_01,weekday,1/1/2024 17:51,Back Bay,2.0,120,25,467,13363
Fall 2024,CR-Needham,Needham Line,603,0,day_type_01,weekday,1/1/2024 6:58,Ruggles,3.0,4,3,34,13364
Fall 2024,CR-Worcester,Framingham/Worcester Line,534,1,day_type_01,weekday,1/1/2024 20:49,Wellesley Square,9.0,10,0,46,13365
Fall 2024,CR-Needham,Needham Line,607,0,day_type_01,weekday,1/1/2024 9:03,Forest Hills,4.0,1,4,12,13366
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:06,Newtonville,5.0,0,3,47,13367
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:09,West Newton,6.0,1,1,47,13368
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:12,Auburndale,7.0,0,2,45,13369
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:16,Wellesley Farms,8.0,0,0,45,13370
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:18,Wellesley Hills,9.0,0,1,44,13371
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:21,Wellesley Square,10.0,0,3,41,13372
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:25,Natick Center,11.0,0,3,38,13373
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:30,West Natick,12.0,0,0,38,13374
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:35,Framingham,13.0,1,11,28,13375
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:41,Ashland,14.0,0,1,27,13376
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:46,Southborough,15.0,1,3,25,13377
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 0:55,Westborough,16.0,0,3,22,13378
Fall 2024,CR-Worcester,Framingham/Worcester Line,541,0,day_type_01,weekday,1/1/2024 1:00,Grafton,17.0,0,2,20,13379
