25027~02879 ,      2801,   0.99311
25027~02879 ,      2813,   0.06534
25027~02879 ,      2375,   0.00033
25027~02879 ,      2810,   0.00130
25027~02879 ,      2811,   0.94557
25027~02879 ,      2812,   0.00480
25027~02879 ,      2809,   0.00109
25027~02879 ,      2803,   0.99917
25027~02879 ,      2802,   0.99721
25027~02879 ,      2808,   0.00043
25027~02879 ,      2807,   0.00526
25027~02879 ,      2804,   1.00000
25027~02879 ,      2818,   0.99197
25027~02951 ,      2378,   0.00320
25027~02951 ,      2379,   0.00087
25027~02951 ,      2377,   0.97106
25027~02951 ,      2375,   0.13267
25027~02951 ,      2376,   0.62715
25027~02880 ,      2814,   0.76502
25027~02880 ,      2811,   0.01734
25027~02880 ,      2812,   0.99520
25027~02880 ,      2809,   0.99746
25027~02880 ,      2808,   0.99872
25027~02880 ,      2807,   0.00427
25027~02880 ,      2815,   0.00412
25027~02880 ,      2818,   0.00803
25027~02877 ,      2813,   0.93182
25027~02877 ,      2814,   0.02587
25027~02877 ,      2810,   0.98442
25027~02877 ,      2811,   0.03709
25027~02876 ,      2816,   0.88286
25027~02876 ,      2809,   0.00145
25027~02876 ,      2803,   0.00083
25027~02876 ,      2802,   0.00223
25027~02876 ,      2798,   0.99875
25027~02876 ,      2808,   0.00085
25027~02876 ,      2807,   0.99046
25027~02876 ,      2815,   0.99588
25027~02786 ,      2798,   0.00093
25027~02786 ,      2794,   1.00000
25027~02786 ,      2780,   1.00000
25027~02786 ,      2799,   1.00000
25027~02952 ,      2777,   0.00083
25027~02952 ,      2378,   0.99584
25027~02952 ,      2379,   0.19476
25027~02952 ,      2377,   0.02894
25001~00053 ,      3724,   0.99881
25001~00053 ,      3790,   0.00773
25001~00122 ,      3790,   0.99227
25001~00128 ,      3748,   0.99874
25001~00128 ,      3766,   0.00047
25001~00051 ,      3723,   1.00000
25001~00051 ,      3724,   0.00119
25001~00051 ,      3739,   0.00040
25001~00052 ,      3787,   0.13251
25001~00052 ,      3789,   0.99954
25001~00138 ,      3739,   0.99799
25001~00137 ,      3733,   0.99666
25001~00137 ,      3739,   0.00120
25001~00137 ,      3750,   0.00159
25001~00140 ,      3750,   0.99841
25001~00088 ,      3752,   0.19766
25001~00088 ,      3753,   0.11765
25001~00088 ,      3734,   0.61781
25001~00167 ,      3608,   0.32668
25001~00165 ,      3607,   0.37743
25001~00166 ,      3607,   0.61622
25001~00166 ,      3608,   0.67332
25001~00061 ,      3745,   0.70337
25001~00061 ,      3743,   0.00050
25001~00063 ,      3745,   0.29663
25001~00064 ,      3741,   0.99897
25001~00064 ,      3766,   0.00047
25001~00141 ,      3725,   0.99947
25001~00141 ,      3739,   0.00040
25001~00062 ,      3743,   0.99900
25001~00065 ,      3742,   1.00000
25001~00139 ,      3740,   0.90846
25001~00086 ,      3735,   0.54894
25001~00086 ,      3791,   0.17118
25001~00143 ,      3751,   1.00000
25001~00142 ,      3754,   0.98307
25001~00142 ,      3740,   0.09115
25001~00084 ,      3734,   0.12995
25001~00084 ,      3735,   0.45106
25001~00084 ,      3791,   0.10321
25001~00085 ,      3752,   0.80234
25001~00085 ,      3734,   0.25225
25001~00085 ,      3754,   0.00195
25001~00085 ,      3791,   0.72498
25001~00089 ,      3606,   0.00034
25001~00089 ,      3753,   0.88196
25001~00087 ,      3606,   0.99966
25001~00087 ,      3753,   0.00039
25001~00168 ,      3605,   0.99950
25001~00168 ,      3607,   0.00635
25005~00283 ,      3521,   1.00000
25005~00283 ,      3518,   1.00000
25023~02305 ,      3553,   1.00000
25023~02254 ,      3598,   0.96742
25023~02254 ,      3599,   0.00540
25023~02306 ,      3552,   1.00000
25023~02245 ,      3598,   0.02160
25023~02245 ,      3603,   0.99964
25023~02245 ,      3599,   0.15800
25023~02304 ,      3554,   1.00000
25021~1897B ,      2385,   0.00078
25021~1897B ,      2382,   0.00039
25021~1897B ,      2381,   0.00044
25021~1897B ,      2383,   0.99623
25021~1897B ,      2386,   0.00223
25023~02258 ,      3563,   0.99961
25023~02266 ,      3561,   0.08441
25023~02261 ,      3562,   0.99870
25023~02261 ,      3557,   0.00041
25023~02260 ,      3561,   0.91559
25023~02260 ,      2437,   0.00051
25023~02260 ,      2472,   0.00035
25023~02260 ,      3555,   1.00000
25023~02260 ,      2438,   0.00163
25023~02259 ,      3556,   1.00000
25023~02259 ,      3574,   0.00046
25023~02259 ,      3557,   0.99959
25023~02259 ,      3558,   0.00043
25023~02178 ,      3571,   1.00000
25023~02178 ,      3572,   1.00000
25023~02179 ,      3569,   1.00000
25023~02179 ,      3570,   1.00000
25007~00530 ,      3808,   1.00000
25007~00530 ,      3803,   1.00000
25007~00541 ,      3819,   1.00000
25007~00531 ,      3801,   1.00000
25007~00531 ,      3809,   0.99809
25007~00531 ,      3807,   1.00000
25007~00531 ,      3800,   1.00000
25007~00540 ,      3818,   1.00000
25001~00100 ,      3677,   0.41326
25001~00100 ,      3676,   0.99840
25023~02253 ,      3594,   0.54754
25023~02253 ,      3595,   0.26732
25007~00537 ,      3812,   1.00000
25007~00539 ,      3814,   0.99914
25007~00539 ,      3817,   0.99897
25007~00539 ,      3816,   1.00000
25007~00535 ,      3804,   0.99958
25007~00538 ,      3817,   0.00103
25007~00538 ,      3815,   1.00000
25001~00099 ,      3677,   0.58674
25001~00107 ,      3673,   0.99825
25001~00107 ,      3686,   0.00038
25001~00102 ,      3671,   0.99867
25001~00102 ,      3687,   0.00112
25001~00103 ,      3672,   0.45163
25007~00534 ,      3802,   1.00000
25007~00534 ,      3804,   0.00042
25007~00534 ,      3813,   1.00000
25007~00534 ,      3811,   0.99766
25007~00536 ,      3811,   0.00234
25007~00536 ,      3805,   0.99960
25001~00104 ,      3678,   0.99968
25001~00104 ,      3673,   0.00035
25001~00098 ,      3682,   0.00231
25001~00098 ,      3681,   1.00000
25027~02839 ,      2378,   0.00032
25027~02839 ,      2366,   0.41882
25027~02839 ,      2368,   0.46591
25027~02839 ,      2365,   0.98342
25027~02839 ,      2363,   0.00044
25027~02839 ,      2354,   0.00036
25027~02806 ,      2361,   0.99897
25027~02806 ,      2333,   0.00097
25027~02806 ,      2362,   0.28287
25027~02804 ,      2339,   0.00914
25027~02804 ,      2362,   0.54152
25027~02804 ,      2341,   0.00050
25027~02804 ,      2363,   0.15757
25027~02805 ,      2366,   0.00090
25027~02805 ,      2365,   0.00032
25027~02805 ,      2362,   0.17474
25027~02805 ,      2363,   0.84154
25027~02805 ,      2354,   0.00036
25027~02805 ,      2364,   0.99328
25027~02805 ,      2342,   0.00234
25027~02844 ,      2339,   0.99086
25027~02844 ,      2362,   0.00087
25027~02844 ,      2341,   0.98394
25027~02844 ,      2342,   0.00058
25027~02845 ,      2348,   0.00036
25027~02845 ,      2340,   0.83780
25027~02847 ,      2347,   0.07281
25027~02847 ,      2341,   0.01556
25027~02847 ,      2350,   0.08138
25027~02847 ,      2348,   0.80761
25027~02847 ,      2363,   0.00044
25027~02847 ,      2364,   0.00420
25027~02847 ,      2342,   0.99708
25027~02847 ,      2340,   0.16220
25027~02841 ,      2770,   0.00110
25027~02841 ,      2361,   0.00103
25027~02841 ,      2333,   0.99757
25027~02841 ,      2334,   0.00053
25027~02843 ,      2334,   0.99947
25027~02843 ,      2336,   1.00000
25027~02854 ,      2332,   0.95348
25027~02854 ,      2770,   0.00110
25017~01385 ,      2298,   0.02273
25017~01385 ,      2297,   0.84666
25027~02849 ,      2344,   0.00045
25027~02849 ,      2338,   0.70319
25027~02849 ,      2337,   1.00000
25027~02852 ,      2335,   1.00000
25027~02850 ,      2344,   0.06817
25027~02850 ,      2347,   0.87865
25027~02850 ,      2338,   0.29444
25027~02850 ,      2349,   0.00652
25027~02850 ,      2350,   0.00037
25027~02850 ,      2348,   0.01328
25017~01383 ,      2298,   0.97601
25017~01383 ,      2299,   0.05029
25027~02851 ,      2343,   0.91962
25027~02851 ,      2332,   0.04392
25027~02851 ,      2345,   0.18896
25021~01821 ,      2354,   0.00791
25021~01821 ,      2355,   0.99388
25027~02846 ,      2347,   0.01535
25027~02846 ,      2349,   0.03567
25027~02846 ,      2350,   0.88331
25027~02846 ,      2348,   0.17875
25021~01819 ,      2350,   0.00037
25021~01819 ,      2354,   0.97914
25021~01819 ,      2364,   0.00252
25021~01819 ,      2355,   0.00102
25021~01819 ,      2353,   0.47402
25021~01818 ,      2353,   0.46210
25021~01910 ,      2321,   0.83597
25021~01910 ,      2322,   0.25620
25021~01823 ,      2354,   0.01223
25021~01823 ,      2351,   0.12788
25021~01823 ,      2352,   0.98303
25021~01823 ,      2353,   0.06388
25021~01825 ,      2305,   0.00040
25021~01825 ,      2351,   0.87086
25021~01825 ,      2352,   0.01697
25021~01825 ,      2355,   0.00510
25021~01825 ,      2310,   0.00037
25027~02848 ,      2349,   0.95627
25027~02848 ,      2350,   0.03456
25027~02848 ,      2346,   0.00068
25017~1382B ,      2296,   0.99832
25017~1382B ,      2295,   0.00223
25017~1382B ,      2297,   0.15181
25017~1382B ,      2770,   0.00329
25017~01375 ,      1603,   0.99939
25017~01375 ,      2345,   0.00418
25017~01375 ,      1606,   0.00070
25017~01375 ,      1602,   0.03159
25021~01926 ,      2306,   0.00303
25021~01926 ,      2305,   0.99359
25021~01926 ,      2351,   0.00042
25021~01926 ,      2308,   0.92492
25021~01926 ,      2311,   0.00041
25017~01379 ,      1606,   0.97765
25017~01379 ,      2305,   0.00080
25017~01379 ,      1601,   0.00084
25017~01377 ,      1600,   0.02531
25017~01377 ,      1603,   0.00061
25017~01377 ,      1605,   0.00272
25017~01377 ,      1601,   0.97602
25017~01377 ,      1602,   0.96841
25017~01389 ,      2252,   0.00483
25017~01389 ,      2248,   0.00938
25017~01389 ,      2250,   0.99910
25017~01389 ,      2276,   0.00040
25017~01389 ,      2258,   0.00198
25017~01389 ,      2251,   0.00391
25017~01387 ,      2249,   0.99665
25017~01387 ,      2253,   0.00755
25017~01387 ,      2248,   0.98958
25027~2794A ,      2221,   0.61628
25027~2794A ,      2236,   0.00073
25027~2794A ,      2224,   0.00177
25027~2794A ,      2222,   0.00094
25027~02725 ,      2221,   0.00043
25027~02725 ,      2225,   0.99167
25027~02723 ,      5433,   0.00101
25027~02723 ,      2371,   0.00409
25027~02723 ,      5453,   0.00426
25027~02723 ,      2372,   0.45461
25027~02723 ,      5452,   0.00152
25027~02722 ,      2369,   0.33615
25027~02722 ,      2372,   0.47163
25027~02722 ,      2373,   0.00027
25027~02721 ,      5460,   0.00228
25027~02721 ,      2370,   0.99760
25027~02721 ,      5469,   0.00574
25027~02721 ,      2371,   0.17253
25027~02721 ,      2369,   0.00031
25027~02721 ,      5483,   0.05270
25027~02721 ,      5453,   0.00479
25027~02720 ,      2370,   0.00120
25027~02720 ,      2371,   0.82338
25027~02720 ,      2369,   0.66353
25027~02720 ,      2372,   0.07340
25021~01824 ,      2358,   0.00467
25021~01824 ,      5459,   0.00043
25021~01824 ,      2360,   1.00000
25021~01824 ,      5460,   0.03018
25021~01824 ,      2356,   0.00030
25021~01824 ,      2357,   0.00082
25021~01824 ,      2359,   0.99259
25021~01822 ,      2356,   0.99970
25021~01822 ,      2357,   0.99918
25021~01822 ,      2359,   0.00099
25021~01820 ,      5487,   0.00729
25021~01820 ,      2358,   0.99491
25021~01820 ,      2359,   0.00642
25023~2167A ,      1748,   0.11206
25023~2167A ,      1752,   0.00058
25023~2167A ,      1741,   0.00312
25023~2167A ,      1739,   0.00044
25023~2167A ,      1750,   0.40242
25027~02838 ,      2367,   0.11856
25027~02838 ,      2366,   0.58028
25027~02838 ,      2368,   0.13795
25027~02838 ,      2365,   0.01626
25023~02299 ,      2518,   0.57619
25023~02299 ,      2512,   0.99947
25023~02299 ,      2517,   0.00086
25023~02299 ,      2498,   0.00142
25023~02299 ,      2513,   0.91268
25023~02299 ,      2516,   0.00263
25023~02299 ,      2514,   0.00137
25023~02300 ,      2509,   0.18861
25023~02300 ,      2508,   0.30195
25023~02300 ,      2510,   0.45624
25023~02300 ,      2520,   0.00226
25023~02281 ,      2510,   0.00070
25023~02281 ,      2518,   0.41346
25023~02281 ,      2520,   0.99502
25023~02281 ,      2521,   0.99117
25023~02281 ,      2517,   0.50557
25023~02281 ,      2519,   0.90365
25023~02281 ,      3661,   0.00053
25023~02282 ,      2517,   0.49357
25023~02282 ,      2519,   0.09418
25023~02282 ,      2516,   0.89118
25023~02282 ,      2515,   0.99188
25023~02283 ,      2516,   0.10619
25023~02283 ,      2515,   0.00250
25023~02283 ,      2514,   0.98810
25001~00134 ,      3636,   1.00000
25001~00136 ,      3635,   0.99962
25001~00133 ,      3701,   1.00000
25001~00132 ,      3649,   0.04682
25001~00131 ,      3653,   0.99861
25001~00131 ,      3649,   0.00293
25001~00131 ,      3655,   1.00000
25001~00131 ,      3635,   0.00038
25001~00130 ,      3656,   1.00000
25001~00130 ,      3653,   0.00069
25001~00135 ,      3653,   0.00069
25001~00135 ,      3664,   1.00000
25001~00155 ,      3663,   0.99876
25001~00025 ,      3700,   1.00000
25001~00005 ,      3647,   0.99850
25001~00006 ,      3647,   0.00150
25001~00006 ,      3648,   1.00000
25001~00007 ,      3657,   0.99946
25001~00007 ,      3658,   1.00000
25001~00018 ,      3646,   0.99935
25001~00018 ,      3697,   0.00086
25001~00010 ,      3645,   0.99952
25001~00013 ,      3643,   0.99897
25001~00013 ,      3645,   0.00048
25001~00014 ,      3696,   1.00000
25001~00014 ,      3697,   0.99914
25001~00015 ,      3699,   0.99959
25001~00016 ,      3643,   0.00103
25001~00016 ,      3644,   1.00000
25001~00016 ,      3698,   1.00000
25001~00016 ,      3709,   0.99901
25001~00017 ,      3624,   0.97903
25001~00017 ,      3639,   1.00000
25001~00017 ,      3707,   0.00053
25001~00017 ,      3709,   0.00066
25001~00004 ,      3708,   1.00000
25001~00009 ,      3704,   0.99917
25001~00011 ,      3699,   0.00041
25001~00011 ,      3707,   0.99947
25001~00031 ,      3637,   1.00000
25001~00030 ,      3712,   1.00000
25001~00030 ,      3711,   0.00055
25001~00029 ,      3705,   1.00000
25001~00029 ,      3704,   0.00042
25001~00028 ,      3711,   0.99863
25001~00027 ,      3703,   1.00000
25001~00027 ,      3638,   0.60547
25005~00371 ,      3311,   0.99960
25005~00371 ,      3309,   0.96180
25005~00371 ,      3310,   0.99960
25005~00371 ,      3317,   0.00083
25005~00525 ,      3411,   0.70170
25005~00525 ,      3412,   0.82593
25005~00527 ,      3410,   1.00000
25005~00527 ,      3409,   0.99928
25005~00369 ,      3305,   1.00000
25005~00369 ,      3306,   0.99954
25005~00356 ,      3307,   0.98230
25005~00355 ,      3329,   1.00000
25005~00355 ,      3333,   0.99732
25005~00355 ,      3330,   1.00000
25005~00355 ,      3307,   0.01770
25005~00355 ,      3407,   0.00037
25005~00355 ,      3325,   0.00044
25005~00355 ,      3328,   0.99882
25005~00524 ,      3404,   0.00091
25005~00524 ,      3407,   0.99963
25005~00529 ,      3408,   0.99970
25005~00529 ,      3409,   0.00072
25005~00528 ,      3404,   0.99818
25005~00528 ,      3356,   0.00052
25005~00526 ,      3404,   0.00091
25005~00526 ,      3406,   1.00000
25005~00526 ,      3405,   1.00000
25005~00473 ,      3296,   0.37838
25005~00473 ,      3297,   0.03195
25005~00475 ,      3296,   0.61912
25005~00474 ,      3296,   0.00250
25005~00474 ,      3302,   0.00190
25005~00474 ,      3295,   1.00000
25005~00474 ,      3297,   0.96805
25019~01802 ,      3824,   0.00042
25019~01802 ,      3830,   0.62500
25001~00170 ,      3620,   0.20729
25001~00170 ,      3615,   1.00000
25001~00170 ,      3616,   0.00036
25001~00169 ,      3620,   0.79271
25001~00181 ,      3613,   1.00000
25001~00188 ,      3762,   0.00763
25001~00188 ,      3623,   1.00000
25001~00187 ,      3612,   1.00000
25001~00187 ,      3611,   0.00790
25001~00184 ,      3761,   0.36374
25001~00184 ,      3769,   1.00000
25001~00185 ,      3622,   1.00000
25001~00185 ,      3764,   0.00040
25001~00177 ,      3764,   0.00081
25001~00177 ,      3763,   1.00000
25001~00178 ,      3762,   0.99237
25001~00178 ,      3764,   0.27416
25001~00173 ,      3761,   0.63626
25001~00173 ,      3621,   0.01281
25001~00186 ,      3764,   0.72463
25001~00073 ,      3756,   0.99921
25001~00073 ,      3757,   1.00000
25001~00081 ,      3755,   1.00000
25001~00081 ,      3736,   0.00102
25001~00081 ,      3756,   0.00079
25001~00072 ,      3738,   0.99944
25001~00072 ,      3768,   0.35246
25001~00070 ,      3737,   0.03205
25001~00070 ,      3738,   0.00056
25001~00070 ,      3768,   0.47238
25001~00083 ,      3737,   0.78327
25001~00079 ,      3737,   0.18468
25001~00079 ,      3768,   0.17516
25001~00118 ,      3729,   1.00000
25001~00120 ,      3726,   0.00138
25001~00120 ,      3728,   0.99881
25001~00123 ,      3732,   0.00041
25001~00123 ,      3726,   0.99793
25001~00123 ,      3731,   0.00122
25001~00126 ,      3732,   0.00041
25001~00126 ,      3731,   0.99878
25001~00127 ,      3732,   0.42347
25001~00116 ,      3732,   0.57571
25001~00067 ,      3746,   1.00000
25001~00180 ,      3617,   0.11519
25001~00180 ,      3611,   0.99182
25001~00019 ,      3638,   0.39453
25001~00019 ,      3702,   1.00000
25001~00019 ,      3714,   0.00210
25001~00026 ,      3713,   1.00000
25001~00026 ,      3711,   0.00055
25001~00026 ,      3715,   0.00082
25001~00026 ,      3714,   0.99790
25001~00024 ,      3716,   0.00319
25001~00024 ,      3715,   0.59543
25001~00023 ,      3715,   0.40212
25001~00022 ,      3625,   0.02525
25001~00022 ,      3609,   1.00000
25001~00022 ,      3610,   0.00222
25001~00022 ,      3619,   0.02223
25001~00022 ,      3715,   0.00122
25001~00021 ,      3706,   0.00058
25001~00021 ,      3711,   0.00027
25001~00021 ,      3710,   1.00000
25001~00033 ,      3706,   0.99884
25001~00020 ,      3716,   0.99681
25001~00020 ,      3715,   0.00041
25001~00172 ,      3616,   0.99964
25001~00172 ,      3706,   0.00058
25001~00171 ,      3614,   1.00000
25001~00171 ,      3610,   0.99778
25001~00150 ,      3650,   0.88368
25001~00150 ,      3652,   1.00000
25001~00149 ,      3651,   0.96455
25001~00149 ,      3666,   0.02224
25001~00149 ,      3650,   0.00053
25001~00151 ,      3663,   0.00041
25001~00151 ,      3722,   1.00000
25001~00152 ,      3666,   0.97776
25001~00153 ,      3665,   0.99572
25001~00154 ,      3659,   0.99419
25001~00154 ,      3665,   0.00039
25001~00161 ,      3720,   0.64764
25001~00160 ,      3720,   0.35236
25001~00159 ,      3719,   0.99948
25001~00158 ,      3717,   0.01709
25001~00158 ,      3642,   1.00000
25001~00158 ,      3657,   0.00054
25001~00158 ,      3663,   0.00083
25001~00158 ,      3721,   0.99933
25001~00157 ,      3717,   0.98237
25001~00157 ,      3719,   0.00052
25001~00012 ,      3640,   0.00102
25001~00012 ,      3641,   1.00000
25001~00012 ,      3709,   0.00033
25001~00012 ,      3721,   0.00067
25001~00156 ,      3718,   0.99950
25001~00008 ,      3625,   0.04274
25001~00008 ,      3640,   0.97448
25001~00008 ,      3717,   0.00053
25001~00008 ,      3624,   0.02097
25001~00003 ,      3625,   0.93201
25001~00003 ,      3640,   0.02450
25001~00032 ,      3618,   1.00000
25001~00032 ,      3619,   0.97777
25019~01805 ,      3821,   0.99757
25019~01805 ,      3827,   0.04426
25001~00174 ,      3776,   0.00038
25001~00174 ,      3758,   0.98655
25001~00174 ,      3780,   0.00044
25001~00175 ,      3617,   0.88439
25001~00175 ,      3611,   0.00027
25001~00182 ,      3776,   0.99962
25001~00182 ,      3777,   0.00041
25001~00182 ,      3780,   0.99956
25001~00179 ,      3621,   0.98719
25001~00179 ,      3758,   0.01345
25001~00179 ,      3759,   0.01710
25001~00183 ,      3759,   0.97520
25001~00002 ,      3779,   0.38715
25001~00002 ,      3778,   0.99912
25001~00001 ,      3778,   0.00044
25001~00176 ,      3760,   1.00000
25001~00176 ,      3759,   0.00770
25001~00077 ,      3781,   0.97923
25001~00077 ,      3783,   0.98679
25001~00068 ,      3778,   0.00044
25001~00068 ,      3777,   0.99959
25001~00082 ,      3771,   0.00045
25001~00082 ,      3782,   1.00000
25001~00078 ,      3779,   0.61285
25001~00076 ,      3785,   0.99970
25001~00074 ,      3736,   0.99898
25001~00071 ,      3767,   1.00000
25001~00071 ,      3781,   0.02077
25001~00071 ,      3783,   0.01321
25001~00069 ,      3771,   0.99955
25001~00075 ,      3785,   0.00030
25001~00075 ,      3784,   1.00000
25001~00058 ,      3773,   1.00000
25001~00058 ,      3775,   0.00044
25001~00080 ,      3775,   0.99956
25001~00119 ,      3770,   1.00000
25001~00057 ,      3772,   1.00000
25001~00121 ,      3727,   1.00000
25001~00117 ,      3730,   0.99678
25001~00056 ,      3787,   0.86749
25001~00056 ,      3789,   0.00046
25001~00050 ,      3788,   0.99962
25001~00055 ,      3786,   1.00000
25001~00055 ,      3788,   0.00038
25001~00054 ,      3774,   1.00000
25001~00124 ,      3730,   0.00322
25001~00124 ,      3765,   1.00000
25001~00125 ,      3748,   0.00126
25001~00125 ,      3749,   1.00000
25001~00066 ,      3747,   1.00000
25001~00060 ,      3741,   0.00103
25001~00060 ,      3744,   1.00000
25001~00059 ,      3766,   0.99905
25001~00114 ,      3673,   0.00105
25001~00114 ,      3686,   0.99962
25001~00114 ,      3687,   0.00149
25001~00090 ,      3671,   0.00044
25001~00090 ,      3687,   0.99739
25001~00093 ,      3671,   0.00088
25001~00093 ,      3672,   0.54837
25001~00093 ,      3674,   0.06809
25001~00096 ,      3674,   0.93132
25001~00091 ,      3684,   0.00041
25001~00091 ,      3675,   0.99967
25001~00091 ,      3674,   0.00059
25001~00092 ,      3684,   0.99959
25001~00092 ,      3682,   0.99769
25001~00092 ,      3675,   0.00033
25001~00092 ,      3678,   0.00032
25001~00094 ,      3680,   0.99954
25001~00094 ,      3688,   0.00103
25001~00097 ,      3632,   0.00036
25001~00097 ,      3679,   0.99747
25001~00097 ,      3680,   0.00046
25001~00095 ,      3632,   0.00036
25001~00095 ,      3631,   0.00565
25001~00095 ,      3688,   0.99897
25001~00047 ,      3633,   1.00000
25001~00101 ,      3632,   0.99892
25001~00101 ,      3631,   0.00162
25001~00048 ,      3649,   0.00183
25001~00048 ,      3630,   0.98917
25001~00113 ,      3683,   0.44169
25001~00112 ,      3683,   0.55782
25001~00110 ,      3669,   0.09186
25001~00110 ,      3668,   1.00000
25001~00108 ,      3685,   0.99618
25001~00106 ,      3670,   1.00000
25001~00106 ,      3669,   0.90814
25001~00109 ,      3634,   1.00000
25001~00105 ,      3689,   1.00000
25001~00111 ,      3667,   0.99907
25001~00111 ,      3685,   0.00382
25001~00115 ,      3667,   0.00093
25001~00115 ,      3631,   0.99273
25001~00129 ,      3649,   0.00256
25001~00129 ,      3654,   1.00000
25023~02244 ,      3601,   0.46708
25023~02244 ,      3602,   0.67827
25023~02243 ,      3603,   0.00036
25023~02243 ,      3604,   1.00000
25023~02243 ,      3601,   0.02004
25023~02243 ,      3600,   0.28553
25023~02333 ,      3579,   0.01244
25023~02333 ,      3580,   0.72871
25023~02323 ,      3589,   0.00104
25023~02323 ,      3579,   0.98718
25023~02322 ,      3578,   0.99687
25023~02322 ,      3579,   0.00038
25023~02326 ,      3577,   1.00000
25023~02326 ,      3578,   0.00313
25023~02324 ,      3589,   0.99793
25023~02324 ,      3593,   0.82415
25023~02324 ,      3590,   0.64268
25023~02332 ,      3585,   0.83923
25023~02332 ,      3591,   0.51835
25023~02329 ,      3584,   0.21087
25023~02329 ,      3581,   0.04250
25023~02331 ,      3581,   0.95687
25023~02331 ,      3592,   0.31010
25005~00415 ,      3482,   0.99972
25005~00415 ,      3479,   0.00027
25005~00415 ,      3466,   0.00028
25005~00415 ,      3467,   0.00030
25005~00415 ,      3481,   1.00000
25005~00398 ,      3476,   0.00057
25005~00398 ,      3477,   0.00029
25005~00398 ,      3487,   1.00000
25005~00398 ,      3480,   0.99960
25005~00398 ,      3484,   0.99915
25005~00397 ,      3476,   0.00537
25005~00397 ,      3479,   0.99945
25005~00397 ,      3478,   0.99870
25005~00411 ,      3476,   0.99406
25005~00411 ,      3477,   0.00029
25005~00411 ,      3474,   0.99966
25005~00411 ,      3479,   0.00027
25005~00411 ,      3475,   0.99970
25005~00411 ,      3478,   0.00065
25005~00393 ,      3458,   0.00029
25005~00393 ,      3461,   0.99939
25005~00393 ,      3464,   0.00030
25005~00393 ,      3462,   1.00000
25005~00393 ,      3463,   0.99949
25005~00431 ,      3470,   1.00000
25005~00431 ,      3471,   0.00031
25005~00431 ,      3469,   1.00000
25005~00431 ,      3478,   0.00065
25005~00425 ,      3458,   0.99971
25005~00425 ,      3459,   0.99970
25005~00425 ,      3457,   1.00000
25005~00425 ,      3452,   0.00049
25005~00425 ,      3461,   0.00031
25005~00425 ,      3460,   1.00000
25005~00432 ,      3455,   0.55799
25005~00432 ,      3471,   0.01396
25005~00432 ,      3456,   1.00000
25005~00432 ,      3459,   0.00030
25005~00392 ,      3477,   0.99941
25005~00392 ,      3492,   0.01680
25005~00392 ,      3489,   0.99894
25005~00392 ,      3480,   0.00040
25005~00418 ,      3492,   0.00521
25005~00418 ,      3491,   0.88582
25005~00418 ,      3493,   0.09797
25005~00418 ,      3496,   0.00037
25005~00418 ,      3489,   0.00035
25005~00418 ,      3490,   0.84068
25005~00408 ,      3492,   0.69757
25005~00408 ,      3491,   0.00034
25005~00408 ,      3493,   0.00047
25005~00408 ,      3472,   0.00118
25005~00408 ,      3474,   0.00034
25005~00408 ,      3473,   0.47329
25005~00408 ,      3489,   0.00070
25005~00426 ,      3455,   0.00601
25005~00426 ,      3471,   0.98573
25005~00429 ,      3472,   0.46827
25005~00429 ,      3475,   0.00030
25005~00403 ,      3448,   0.00038
25005~00403 ,      3452,   0.99951
25005~00403 ,      3451,   0.99967
25005~00395 ,      3444,   0.99880
25005~00395 ,      3442,   0.00099
25005~00402 ,      3441,   1.00000
25005~00402 ,      3443,   1.00000
25005~00401 ,      3450,   0.99960
25005~00401 ,      3449,   0.00061
25005~00401 ,      3451,   0.00033
25005~00400 ,      3444,   0.00040
25005~00400 ,      3442,   0.99869
25005~00400 ,      3454,   0.00038
25005~00394 ,      3450,   0.00040
25005~00394 ,      3454,   0.01641
25005~00394 ,      3449,   0.99939
25005~00391 ,      3435,   0.00056
25005~00391 ,      3440,   0.99968
25005~00391 ,      3439,   1.00000
25005~00396 ,      3438,   0.99942
25005~00396 ,      3435,   0.00028
25005~00396 ,      3440,   0.00032
25005~00405 ,      3438,   0.00029
25005~00405 ,      3435,   0.99860
25005~00405 ,      3434,   0.00033
25005~00399 ,      3433,   1.00000
25005~00399 ,      3422,   0.99828
25005~00399 ,      3428,   1.00000
25005~00399 ,      3431,   1.00000
25005~00399 ,      3432,   1.00000
25005~00390 ,      3436,   0.99923
25005~00390 ,      3429,   0.09269
25005~00428 ,      3442,   0.00033
25005~00428 ,      3454,   0.85502
25005~00428 ,      3453,   0.77162
25005~00438 ,      3438,   0.00029
25005~00438 ,      3453,   0.00033
25005~00438 ,      3437,   0.56079
25005~00437 ,      3435,   0.00056
25005~00437 ,      3434,   0.86359
25005~00437 ,      3436,   0.00039
25005~00436 ,      3425,   0.00040
25005~00436 ,      3427,   0.68373
25005~00436 ,      3436,   0.00039
25005~00436 ,      3429,   0.90731
25005~00436 ,      3430,   1.00000
25005~00435 ,      3425,   0.92403
25005~00435 ,      3424,   0.94208
25005~00435 ,      3419,   0.00037
25005~00435 ,      3426,   1.00000
25005~00435 ,      3423,   0.99008
25005~00280 ,      3519,   0.00038
25005~00280 ,      3524,   0.87731
25005~00280 ,      3424,   0.00032
25007~00533 ,      3810,   1.00000
25005~00410 ,      3497,   0.61024
25005~00410 ,      3498,   0.00082
25005~00364 ,      3342,   0.14954
